Category,Desc,Food ID,Carbs,Cholesterol,Calories,Protein,Sugar ,Saturated Fat,Calcium,Iron,Vitamin B6,Vitamin C
WALRUS,"WALRUS,MEAT & SUBCUTANEOUS FAT RAW (ALASKA NATIVE)",35082,0,0,282,16.3,0,0,0,9.4,0,0
WALRUS,"WALRUS,LIVER,RAW (ALASKA NATIVE)",35083,3.5,0,125,21,0,0,0,14.4,0,0
OIL,"OIL,WALRUS (ALASKA NATIVE)",35084,0,120,900,0,0,0,0,0,0,0
WHALE,"WHALE,BOWHEAD,SUBCUTANEOUS FAT (BLUBBER) (ALASKA NATIVE)",35085,0,150,870,0.4,0,0,0,0.5,0,0
WHALE,"WHALE,BOWHEAD,SKN & SUBCUTANEOUS FATMUKTUK(ALASKA NATIVE)",35086,0,54,465,12.6,0,6.56,5,0,0,0
OIL,"OIL,WHALE,BOWHEAD (ALASKA NATIVE)",35087,0,0,900,0,0,0,0,0,0,0
FISH,"FISH,WHITEFISH,BROAD,LIVER (ALASKA NATIVE)",35088,5.1,0,104,11,0,0,53,8.6,0,0
FISH,"FISH,WHITEFISH,MXD SP,RAW (ALASKA NATIVE)",35089,0,55,131,18.9,0,1.37,0,0.29,0,0
FISH,"FISH,WHITEFISH,HEAD,EYES,CHEEKS & SOFT BONES (ALASKA NATIVE)",35091,0,0,107,18.6,0,0,0,3.9,0,0
WILLOW,"WILLOW,LEAVES IN OIL (ALASKA NATIVE)",35092,8.1,0,592,2.6,0,0,0,1.3,0,0
WILLOW,"WILLOW,YOUNG LEAVES,CHOPD (ALASKA NATIVE)",35093,20.7,0,122,6.1,0,0,130,2.6,0,190
MUSH,"MUSH,BLUE CORN W/ ASH (NAVAJO)",35130,11.74,0,54,0.66,0.189999998,0.074,96,2.92,0.049,0
CORNMEAL,"CORNMEAL,BLUE (NAVAJO)",35131,76.93,0,398,10.4,1.809999943,0.886,5,2.91,0.593,0
MELON,"MELON,BANANA (NAVAJO)",35132,4.06,0,21,0.84,3.359999895,0,13,0.21,0.05,8.1
No Category,CHILCHEN (RED BERRY BEVERAGE) (NAVAJO),35133,8.68,0,44,0.81,2.599999905,0.075,7,0.95,0.033,0
CORN,"CORN,DRIED (NAVAJO)",35134,74.93,0,386,9.88,5.380000114,0.82,15,1.92,0.372,0
CORN,"CORN,WHITE,STMD (NAVAJO)",35135,75.2,0,386,9.72,6.46999979,0.83,14,2.29,0.289,0
CORNMEAL,"CORNMEAL,WHITE (NAVAJO)",35136,77.14,0,398,10.99,1.460000038,0.853,11,3.79,0.583,0
CORNMEAL,"CORNMEAL,YEL (NAVAJO)",35137,72.9,0,384,9.85,1.559999943,1.043,6,2.99,0.59,0
SQUASH,"SQUASH,INDIAN,RAW (NAVAJO)",35138,5.64,0,26,0.52,3.539999962,0,9,0.17,0.058,4.5
SQUASH,"SQUASH,INDIAN,CKD,BLD (NAVAJO)",35139,3.22,0,16,0.31,2.019999981,0,0,0,0.033,0
BREAD,"BREAD,KNEEL DOWN (NAVAJO)",35140,39.47,0,195,4.29,3.74000001,0.353,5,1.11,0,0
Mutton,"Mutton, cooked, roasted (Navajo)",35141,0.08,109,234,33.43,0,5.142,10,4.76,0.377,0
FRYBREAD,"FRYBREAD,MADE W/ LARD (NAVAJO)",35142,48.26,7,330,6.69,2.029999971,4.621,57,4.04,0.038,0
TORTILLA,"TORTILLA,INCL PLN & FROM MUTTON SNDWCH (NAVAJO)",35143,49.94,0,237,7.28,2.75,0.296,70,3.81,0.06,0
STEW,"STEW,DUMPLING W/ MUTTON (NAVAJO)",35144,8.03,28,101,8.71,0.209999993,1.709,14,1.79,0.041,0
STEW,"STEW,HOMINY W/ MUTTON (NAVAJO)",35145,9.38,13,83,6.71,0.109999999,0.733,8,0.81,0.091,0
STEW,"STEW,MUTTON,CORN,SQUASH (NAVAJO)",35146,7.27,43,103,8.62,0.610000014,1.735,38,1.21,0.108,0
No Category,TAMALES (NAVAJO),35147,18.12,17,153,6.28,0.99000001,2.396,29,1.22,0.143,1.7
STEW,"STEW,STMD CORN (NAVAJO)",35148,10.8,0,112,8.82,0.50999999,1.603,22,1.1,0.12,0
FISH,"FISH,HALIBUT,RAW,W/ SKN (ALASKA NATIVE)",35149,0,72,108,20.53,0,0.726,20,0.27,0.39,0
FISH,"FISH,SALMON,COHO (SILVER),RAW (ALASKA NATIVE)",35150,0,58,140,22.56,0,0.904,5,0.55,0.225,0
Fish,"Fish, salmon, sockeye (red), raw (Alaska Native)",35151,0,64,153,21.94,0,1.007,7,0.53,0.282,0
FISH,"FISH,SALMON,CHUM,RAW (ALASKA NATIVE)",35152,0,59,124,20.69,0,0.547,7,0.56,0.189,0
FISH,"FISH,SALMON,KING (CHINOOK),RAW (ALASKA NATIVE)",35153,0,61,187,20.25,0,1.87,42,0.79,0.271,0
SALMONBERRIES,"SALMONBERRIES,RAW (ALASKA NATIVE)",35154,10.05,0,47,0.85,3.660000086,0,13,0.4,0.078,9.2
BLUEBERRIES,"BLUEBERRIES,WILD,RAW (ALASKA NATIVE)",35155,12.31,0,61,1.22,6.460000038,0,13,0.37,0.026,18.3
OIL,"OIL,SPOTTED SEAL (ALASKA NATIVE)",35156,0,0,894,0,0,14.74,0,0,0,0
Fish,"Fish, salmon, red, canned, bones removed (Alaska Native)",35157,0,69,161,27.31,0,0.92,28,1.9,0.103,0
Fish,"Fish, whitefish, eggs (Alaska Native)",35158,4.89,439,104,14.66,0,0.496,46,5.95,0.159,12
CARIBOU,"CARIBOU,RUMP MEAT,HALF DRIED (ALASKA NATIVE)",35160,0,141,255,52.06,0,1.55,14,11,0.62,0
CARIBOU,"CARIBOU,SHLDR MEAT,DRIED (ALASKA NATIVE)",35161,0,164,271,59.38,0,1.586,14,11,0.499,0
CARIBOU,"CARIBOU,HIND QUARTER MEAT,RAW (ALASKA NATIVE)",35162,0,81,122,22.63,0,1.27,5,4.1,0.351,0
SEAL,"SEAL,BEARDED (OOGRUK),MEAT,DRIED,IN OIL (ALASKA NATIVE)",35164,0,64,367,35.31,0,3.92,7,17,0.091,0
Fish,"Fish, whitefish, dried (Alaska Native)",35165,0,266,371,62.44,0,2.85,810,4.1,0.365,0
FISH,"FISH,SALMON,RED,(SOCKEYE),CND,SMOKED (ALASKA NATIVE)",35166,0,93,206,35.19,0,1.48,69,1.5,0.182,0
FISH,"FISH,SALMON,RED,(SOCKEYE),KIPPERED (ALASKA NATIVE)",35167,0,68,141,24.5,0,0.8,54,0.49,0.287,0
FISH,"FISH,SALMON,KING,W/ SKN,KIPPERED,(ALASKA NATIVE)",35168,0,67,209,23.19,0,2.44,55,0.55,0.378,0
FISH,"FISH,SHEEFISH,RAW (ALASKA NATIVE)",35169,0,56,115,22.25,0,0.49,140,0.5,0.162,0
SEAL,"SEAL,BEARDED (OOGRUK),MEAT,LO QUADRANT,RAW (ALASKA NATIVE)",35170,0,121,186,23.63,0,0,4,17,0,0
FISH,"FISH,SALMON,CHUM,DRIED (ALASKA NATIVE)",35171,0,214,378,62.09,0,2.395,155,2.2,0.681,0
Elk,"Elk, free range, ground, cooked patties (Shoshone Bannock)",35172,0,70,143,29.45,0,1.138,5,9.06,0.782,0
ELK,"ELK,FREE RANGE,GROUND,RAW (SHOSHONE BANNOCK)",35173,0,0,97,20.14,0,0.706,4,7.17,0.63,0
Buffalo,"Buffalo, free range, top round steak, raw (Shoshone Bannock)",35174,0,0,97,21.44,0,0.418,3,2.61,0.78,0
SEAL,"SEAL,BEARDED (OOGRUK),MEAT,PART DRIED (ALASKA NATIVE)",35175,0,0,270,62.38,0,0,9,33,0,0
BUFFALO,"BUFFALO,FREE RANGE,TOP RND STEAK,CKD (SHOSHONE BANNOCK)",35176,0,82,146,32.51,0,0.595,4,3.76,0.794,0
Elk,"Elk, free range, roast, eye of round, raw (Shoshone Bannock)",35177,0,0,98,19.74,0,0.828,4,2.27,0.893,0
Elk,"Elk, free range, roast, eye of round, ckd (Shoshone Bannock)",35178,0,63,148,30.56,0,1.125,4,2.68,0.914,0
CHOKECHERRIES,"CHOKECHERRIES,RAW,PITTED (SHOSHONE BANNOCK)",35179,33.88,0,156,2.89,14.22000027,0,40,0.4,0.193,0.7
STEELHEAD TROUT,"STEELHEAD TROUT,DRIED,FLESH (SHOSHONE BANNOCK)",35180,0,227,382,77.27,0,0.829,85,2.96,0,0
STEELHEAD TROUT,"STEELHEAD TROUT,BLD,CND (ALASKA NATIVE)",35181,0,59,159,21.11,0,1.53,30,0.64,0,0
No Category,ACORN STEW (APACHE),35182,9.22,20,95,6.81,0.340000004,1.28,14,1,0.055,0
CORN,"CORN,DRIED,YEL (NORTHERN PLAINS INDIANS)",35183,66.27,0,419,14.48,21.31999969,1.974,25,2.61,1.11,0
SMELT,"SMELT,DRIED (ALASKA NATIVE)",35184,0,249,386,56.19,0,3.59,1600,5.4,0.176,0
FRYBREAD,"FRYBREAD,MADE W/ LARD (APACHE)",35185,46.01,4,309,8.38,1.539999962,3.631,52,3.43,0.068,0
No Category,CORNED BF & POTATOES IN TORTILLA (APACHE),35186,29.35,11,224,7.91,1.789999962,3.366,27,1.8,0.214,0
TENNIS BREAD,"TENNIS BREAD,PLN (APACHE)",35187,53.26,0,258,9,3.00999999,0.27,67,3.4,0.059,0
FISH,"FISH,HALIBUT,CKD,W/ SKN (ALASKA NATIVE)",35188,0,75,113,22.13,0,0.498,33,0.36,0.266,0
SALMON,"SALMON,RED (SOCKEYE),FILETS W/ SKN,SMOKED (ALASKA NATIVE)",35190,0,155,345,60.62,0,2.593,58,1.06,0.816,0
AGAVE,"AGAVE,RAW (SOUTHWEST)",35192,16.23,0,68,0.52,2.579999924,0,417,1.8,0.055,4
AGAVE,"AGAVE,CKD (SOUTHWEST)",35193,32,0,135,0.99,20.87000084,0,460,3.55,0.087,0.3
AGAVE,"AGAVE,DRIED (SOUTHWEST)",35194,81.98,0,341,1.71,50.70000076,0,770,3.64,0.216,0.3
CATTAIL,"CATTAIL,NARROW LEAF SHOOTS (NORTHERN PLAINS INDIANS)",35195,5.14,0,25,1.18,0.219999999,0,54,0.91,0.123,0.7
LAMBSQUARTERS,"LAMBSQUARTERS,RAW (NORTHERN PLAINS INDIANS)",35196,6.96,0,47,4.21,0,0,366,1.16,0.184,0
LAMBSQUARTERS,"LAMBSQUARTERS,STMD (NORTHERN PLAINS INDIANS)",35197,7.47,0,48,4.06,0,0,349,1.15,0.232,4.9
PLAINS PRICKLYPEAR,"PLAINS PRICKLYPEAR,RAW (NORTHERN PLAINS INDIANS)",35198,10.17,0,42,0.12,1.019999981,0,180,0.2,0.079,11
PLAINS PRICKLYPEAR,"PLAINS PRICKLYPEAR,BRLD (NORTHERN PLAINS INDIANS)",35199,21.57,0,91,0.39,0,0,0,0,0.146,6.2
PRAIRIE TURNIPS,"PRAIRIE TURNIPS,RAW (NORTHERN PLAINS INDIANS)",35200,35.67,0,156,2.62,0.819999993,0,130,1.27,0.47,5.5
PRAIRIE TURNIPS,"PRAIRIE TURNIPS,BLD (NORTHERN PLAINS INDIANS)",35201,29.99,0,129,1.64,4.739999771,0,103,0.95,0.379,2
RASPBERRIES,"RASPBERRIES,WILD (NORTHERN PLAINS INDIANS)",35202,13.85,0,62,1.12,5.539999962,0,36,0.64,0.104,26.4
ROSE HIPS,"ROSE HIPS,WILD (NORTHERN PLAINS INDIANS)",35203,38.22,0,162,1.6,2.579999924,0,169,1.06,0.076,426
CHOKECHERRIES,"CHOKECHERRIES,RAW,PITTED (NORTHERN PLAINS INDIANS)",35204,33.62,0,162,3.04,9.369999886,0,60,0.69,0.198,5.5
PLUMS,"PLUMS,WILD (NORTHERN PLAINS INDIANS)",35206,21.95,0,91,0.43,10.60999966,0,11,0.17,0.093,10.3
PINON NUTS,"PINON NUTS,RSTD (NAVAJO)",35207,51.06,0,541,7.41,0,3.21,18,3.53,0.116,0
SEA LION,"SEA LION,STELLAR,LIVER (ALASKA NATIVE)",35226,0,359,137,22.9,0,1.3,6,9,0,0
SEA LION,"SEA LION,STELLAR,KIDNEY (ALASKA NATIVE)",35227,1.4,390,93,18.1,0,0.3,9,7,0,0
SEA LION,"SEA LION,STELLAR,HEART (ALASKA NATIVE)",35228,1,0,102,17,0,0,5,6.7,0,0
SEA LION,"SEA LION,STELLAR,MEAT (ALASKA NATIVE)",35229,0,64,120,25.85,0,0.4,6,11.48,0,0
SEA LION,"SEA LION,STELLAR,MEAT W/ FAT (ALASKA NATIVE)",35230,5.55,66,242,22.1,0,2.9,6,9.55,0,0
SEA LION,"SEA LION,STELLAR,FAT (ALASKA NATIVE)",35231,0,95,850,0.9,0,0,0,0,0,0
SYRUPS,"SYRUPS,GRENADINE",42040,66.91,0,268,0,46.54999924,0,6,0.05,0,0
FRUIT-FLAVORED DRK,"FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT",42055,86.85,0,217,0.45,0,0,1047,0.08,0,560
PECTIN,"PECTIN,LIQUID",42063,2.1,0,11,0,0,0,0,0,0,0
FROZ NOVLT,"FROZ NOVLT,ICE CRM,VAN ICE CRM,LT,NO SUGAR ADDED,CHOC COATD",42074,27.49,10,226,6.4,8.520000458,5.528,222,0.29,0.043,0
CEREALS RTE,"CEREALS RTE,OATS,CORN PUFFED,PRESWEETENED,W/MARSHMALLOW",42100,86.7,0,398,5.9,43.5,0.6,14,9.31,1.73,0
CREAMY DRSNG,"CREAMY DRSNG,MADE W/SOUR CRM AND/OR BTTRMLK&OIL,RED CAL",42116,7,0,160,1.5,5.650000095,2.115,6,0.13,0.03,0.4
IMITATION CHS,"IMITATION CHS,AMERICAN OR CHEDDAR,LO CHOL",42117,1,15,390,25,1,5.815,705,0.7,0.07,0
BABYFOOD,"BABYFOOD,BANANA JUC W/LOFAT YOGURT",42119,17.54,3,89,2.5,13.27999973,0.517,79,0.2,0.12,33.9
BABYFOOD,"BABYFOOD,MXD FRUIT JUC W/LOFAT YOGURT",42120,14.68,3,76,2.4,10.80000019,0.517,81,0.2,0.05,33.9
TURKEY HAM,"TURKEY HAM,SLICED,EX LN,PREPACKAGED OR DELI-SLICED",42128,2.93,67,124,19.6,0,1.09,5,1.35,0.23,0
BOLOGNA,"BOLOGNA,BF&PORK,LOFAT",42129,2.6,39,230,11.5,0,7.308,11,0.66,0.18,0
TURKEY BACON,"TURKEY BACON,COOKED",42130,3.1,98,382,29.6,0,8.294,9,2.11,0.32,0
MILK DSSRT,"MILK DSSRT,FRZ,MILK-FAT FREE,CHOC",42131,37.7,0,167,4.3,37.70000076,0.597,154,0.04,0.04,0.7
WHIPPED TOPPING,"WHIPPED TOPPING,FRZ,LOFAT",42135,23.6,2,224,3,23.60000038,11.273,71,0.1,0.02,0
CREAM SUB,"CREAM SUB,PDR,LT",42136,73.4,0,431,1.9,73.40000153,3.8,1,0.03,0,0
SALAD DRSNG,"SALAD DRSNG,PEPPERCORN DRSNG,COMM,REG",42137,3.5,49,564,1.2,2.450000048,10.527,22,0.35,0.07,0.6
MAYONNAISE,"MAYONNAISE,RED-CAL OR DIET,CHOL-FREE",42138,6.7,0,333,0.9,4.199999809,4.618,0,0,0,0
GRANOLA BAR,"GRANOLA BAR,SOFT,MILK CHOC COATD,PNUT BUTTER",42139,54.1,12,536,9.6,23.62999916,17.065,108,1.45,0.11,0.6
SALAD DRSNG,"SALAD DRSNG,ITALIAN DRSNG,RED CAL",42140,6.7,0,200,0.3,1.940000057,2.88,6,0.13,0.03,0.4
CREAM SUB,"CREAM SUB,LIQ,LT",42141,9.1,0,71,0.8,9.100000381,0.896,1,0.56,0,0
CANDIES,"CANDIES,MASTERFOODS USA,M&M'S PNUT BUTTER CHOC CANDIES",42148,56.89,7,529,10.16,47.15000153,18.485,88,1.06,0.095,0.5
No Category,ORANGE-STRAWBERRY-BANANA JUC,42149,12.34,0,50,0.42,9.579999924,0.023,8,0.27,0.017,25
BABYFOOD,"BABYFOOD,APPL YOGURT DSSRT,STR",42150,19.5,6,96,0.8,12.02000046,1.034,6,0,0.02,35.1
VEGETABLE OIL-BUTTER SPRD,"VEGETABLE OIL-BUTTER SPRD,RED CAL",42151,0,54,465,0,0,17.88,6,0.04,0,0
SALAD DRSNG,"SALAD DRSNG,BLUE OR ROQUEFORT CHS DRSNG,RED CAL",42153,13.2,10,86,2.1,3.599999905,0.628,68,0.14,0.02,0
CHEESE,"CHEESE,MONTEREY,LOW FAT",42155,0.7,65,313,28.2,0.560000002,14.04,705,0.72,0.08,0
CRMY DRSG,"CRMY DRSG,MDE W/ SOUR CRM AND/OR BTRMLK & OIL,RED CAL,FTFREE",42157,20,0,107,1.4,5.349999905,0.494,36,0.25,0.02,0
CREAMY DRSNG,"CREAMY DRSNG,W/SOUR CRM AND/OR BTTRMLK&OIL,RED CAL,CHOL-FREE",42158,16,0,140,1,3.279999971,1.355,36,0.26,0.02,0
BOLOGNA,"BOLOGNA,BEEF,LOW FAT",42161,5.2,44,204,11.8,0,5.464,9,1,0.15,1
SALAD DRSNG,"SALAD DRSNG,FRENCH DRSNG,RED CAL",42171,27,0,200,0.4,25.92000008,1.872,11,0.4,0,0
TURKEY&PORK SAUSAGE,"TURKEY&PORK SAUSAGE,FRSH,BULK,PATTY OR LINK,CKD",42173,0.7,84,307,22.7,0,7.95,32,1.62,0.34,1.1
MAYONNAISE,"MAYONNAISE,MADE WITH TOFU",42178,3.06,0,322,5.95,0.850000024,2.921,53,0.27,0.02,0
FRANKFURTER,"FRANKFURTER,BF,LO FAT",42179,1.6,40,233,12,0,8.1,8,1.15,0.1,1
No Category,CORN BEVERAGE,42181,8.7,0,40,0.8,0.180000007,0,3,0.12,0.022,0
No Category,BEAN BEVERAGE,42182,5.8,0,34,2.8,0.079999998,0,17,1.25,0.1,0
CANDIES,"CANDIES,MASTERFOODS USA,TWIX CHOC FUDGE COOKIE BARS",42183,56,6,550,7.3,53,4.962,130,1.31,0.04,1
CEREALS RTE,"CEREALS RTE,MUESLI,DRIED FRUIT & NUTS",42184,77.8,0,340,9.7,31,0.805,0,8.75,1.22,0
FROZEN YOGURTS,"FROZEN YOGURTS,CHOC,NONFAT MILK,SWTND WO/ SUGAR",42185,19.7,4,107,4.4,12.60999966,0.505,159,0.04,0.04,0.7
FROZEN YOGURTS,"FROZEN YOGURTS,CHOC",42186,21.6,13,127,3,21.42000008,2.272,100,0.46,0.04,0
FROZEN YOGURTS,"FROZEN YOGURTS,FLAVORS OTHER THAN CHOC",42187,21.6,13,127,3,21.42000008,2.326,100,0.46,0.04,0.7
FRANKFURTER,"FRANKFURTER,BF & PORK,LO FAT",42188,4.4,44,154,11,0,3.692,10,1.2,0.1,0
MILK,"MILK,BTTRMLK,FLUID,CULTURED,RED FAT",42189,5.3,8,56,4.1,5.300000191,1.242,143,0.06,0.03,1.5
PORK SAUSAGE RICE LINKS,"PORK SAUSAGE RICE LINKS,BROWN&SERVE,CKD",42190,2.36,66,407,13.7,0,6.701,15,1.12,0.2,0
SALAD DRSNG,"SALAD DRSNG,BLUE OR ROQUEFORT CHS DRSNG,FAT-FREE",42192,25.6,2,115,1.52,7.440000057,0.45,51,0.12,0.045,0.5
SALAD DRSNG,"SALAD DRSNG,MAYONNAISE-LIKE,FAT-FREE",42193,15.5,9,84,0.2,10.30000019,0.6,6,0.12,0,0
CANDIES,"CANDIES,MASTERFOODS USA,MILKY WAY MIDNIGHT BAR",42196,71.22,10,443,3.2,57.81000137,11.474,53,1.2,0.02,0.2
No Category,PAPAD,42200,59.87,4,371,25.56,0,1.084,143,7.8,0.285,0
RICE CAKE,"RICE CAKE,CRACKER (INCL HAIN MINI RICE CAKES)",42204,81.1,0,392,7.1,0.879999995,0.875,11,1.49,0.15,0
CHEESE,"CHEESE,PAST PROCESS,CHEDDAR OR AMERICAN,FAT-FREE",42205,13.4,11,148,22.5,9.949999809,0.504,689,0.28,0.09,0
CANDIES,"CANDIES,MASTERFOODS USA,M&M'S ALMOND CHOC CANDIES",42227,59.91,8,509,7.53,49.22000122,9.435,155,1.73,0.055,0.6
SALAD DRSNG,"SALAD DRSNG,COLESLAW DRSNG,RED FAT",42230,40,25,329,0,38.72999954,2.98,36,0.26,0.02,0
No Category,FLAXSEED OIL,42231,0,0,884,0,0,9.4,0,0,0,0
CHEESE,"CHEESE,COTTAGE,LOWFAT,1% MILKFAT,LACTOSE RED",42235,3.2,4,74,12.4,2.599999905,0.64,53,0.14,0.07,0
CEREALS RTE,"CEREALS RTE,FRSTD OAT CRL W/MARSHMALLOWS",42236,84.1,0,388,7.1,43.5,0.62,71,15.87,1.76,52.9
CEREALS RTE,"CEREALS RTE,WEETABIX WHL WHEAT CRL",42237,77.4,0,373,11.5,2,0.48,100,5.16,0.46,0
CEREALS RTE,"CEREALS RTE,CORN,WHL WHEAT,ROLLED OATS,PRESWEETENED,W/ALMOND",42240,78,0,407,7.8,21,1.1,37,26.13,1.61,0.1
TURKEY,"TURKEY,PORK,&BF SAUSAGE,RED FAT,SMOKED",42241,2.6,65,240,18.6,0,6.07,18,1.12,0.27,0
MARGARINE-LIKE SPRD,"MARGARINE-LIKE SPRD,STK OR TUB,SWTND",42256,16.7,0,534,0,16.70000076,8.35,0,0,0,0
CHEESE PRODUCT,"CHEESE PRODUCT,PAST PROCESS,CHEDDAR OR AMERICAN,RED FAT",42258,10.6,53,240,17.6,8.020000458,8.85,529,0.2,0.08,0
POPCORN,"POPCORN,OIL-POPPED,UNSALTED",42259,58.1,0,521,9,0.540000021,4.89,10,2.78,0.21,0.3
CEREALS RTE,"CEREALS RTE,WHL WHEAT,ROLLED OATS,PRESWEETENED,W/ PECANS",42261,71.4,0,408,9.3,15.30000019,1.4,28,5.09,0.94,0.2
SAUSAGE,"SAUSAGE,CHICK&BF,SMOKED",42262,0,70,296,18.5,0,7.16,11,1.08,0.17,0
CEREALS RTE,"CEREALS RTE,WHL WHEAT,ROLLED OATS,PRESWEETENED,W/NUTS&FRUIT",42265,73.2,0,377,8,24.60000038,1.1,31,6.67,0.93,0.1
BABYFOOD,"BABYFOOD,JUC,APPLE-SWEET POTATO",42266,11.4,0,48,0.3,9.600000381,0.03,15,0.3,0.07,34.1
BABYFOOD,"BABYFOOD,JUC,ORANGE-CARROT",42267,9.9,0,43,0.5,8.399999619,0.01,16,0.2,0.05,34.1
No Category,ORANGE JUICE DRINK,42270,13.41,0,54,0.2,9.359999657,0,2,0.11,0.5,15
GRANOLA BAR,"GRANOLA BAR,W/COCNT,CHOC COATD",42272,55.2,0,531,5.2,34.27000046,22.72,42,1.75,0.12,0.5
BABYFOOD,"BABYFOOD,VEG&BROWN RICE,STR",42278,12.1,0,69,1.9,2.390000105,0.14,14,0.4,0.05,0.3
BABYFOOD,"BABYFOOD,PEAS&BROWN RICE",42279,11.49,0,64,3.4,2.880000114,0.1,14,1.5,0.06,3
FRANKFURTER,"FRANKFURTER,MEAT & POULTRY,LO FAT",42280,8.4,44,127,15.5,0,0.97,12,0.91,0.27,0.4
POTATO CHIPS,"POTATO CHIPS,WHITE,RESTRUCTURED,BKD",42283,71.4,0,469,5,5.010000229,2.631,125,0.8,0.51,0
BABYFOOD,"BABYFOOD,BKD PRODUCT,FINGER SNACKS CRL",42284,76.68,0,421,6.4,28,1.646,400,22.5,0.05,10
BABYFOOD,"BABYFOOD,CRL,BROWN RICE,DRY,INST",42285,85.65,0,404,8.7,0.920000017,0.6,55,47.6,0.98,0
OIL,"OIL,CORN AND CANOLA",42289,0,0,884,0,0,8.026,0,0,0,0
MILK,"MILK,FLUID,NONFAT,CA FORT (FAT FREE OR SKIM)",42290,4.85,2,35,3.4,4.849999905,0.117,204,0.04,0.04,1
PEANUT BUTTER,"PEANUT BUTTER,RED NA",42291,21.83,0,632,24,9.289999962,7.716,41,1.9,0.45,0
CEREALS RTE,"CEREALS RTE,WHL WHEAT,OATS,PRESWEETENED,W/WALNUTS&FRUIT",42297,74,0,422,8.5,20.39999962,1.4,36,27.46,0.85,0.2
CHEESE,"CHEESE,MUENSTER,LOW FAT",42303,3.5,63,274,24.7,3.5,10.95,529,0.41,0.06,0
CHEESE,"CHEESE,MOZZARELLA,NON-FAT",42304,3.5,18,149,31.7,1.480000019,0,961,0.31,0.08,0
BUTTER-MARGARINE BLEND,"BUTTER-MARGARINE BLEND,STK,UNSALTED",42307,0.6,88,718,0.9,0,26.904,28,0.09,0.01,0.1
VEGETABLE OIL-BUTTER SPRD,"VEGETABLE OIL-BUTTER SPRD,RED CAL,TUB,SALTED",42309,1,71,450,1,0,16.669,28,0.09,0.01,0.1
MARGARINE-LIKE SPRD,"MARGARINE-LIKE SPRD,RED CAL,40% FAT,STK,W/SALT",42310,0,0,356,0.6,0,6.081,21,0,0.01,0.1
MARGARINE-LIKE SPRD,"MARGARINE-LIKE SPRD,70% FAT,LIQ,W/SALT",42313,0,0,621,0.29,0,10.641,21,0,0.01,0.1
BABYFOOD,"BABYFOOD,CARROTS,TODDLER",42316,5.23,0,26,0.6,2.5,0.052,19,0.2,0.05,0.7
BABYFOOD,"BABYFOOD,DSSRT,BANANA PUDD,STR",43004,14.14,29,68,1,10.55000019,0.264,11,0.3,0.13,12
BABYFOOD,"BABYFOOD,FRUIT,TUTTI FRUTTI,STR",43006,15.48,15,66,0.4,9.289999962,0.087,15,0.2,0.02,12.4
BABYFOOD,"BABYFOOD,FRUIT,TUTTI FRUTTI,JR",43007,16,15,69,0.4,9.409999847,0.11,14,0.3,0.02,7.2
BABYFOOD,"BABYFOOD,DINNER,CHICK&RICE",43008,9.2,10,51,1.6,0.550000012,0.211,18,0.2,0.03,1
SALAD DRSNG,"SALAD DRSNG,CAESAR DRSNG,REG",43015,3.3,39,542,2.17,2.809999943,8.789,48,1.08,0.025,0.3
SALAD DRESSING,"SALAD DRESSING,COLESLAW",43016,23.8,26,390,0.9,20.11000061,4.9,14,0.2,0.02,0
SALAD DRSNG,"SALAD DRSNG,GRN GODDESS,REG",43017,7.36,40,427,1.9,6.670000076,5.978,34,0.35,0.01,0.2
SALAD DRSNG,"SALAD DRSNG,SWT&SOUR",43019,3.7,0,15,0.1,3.700000048,0,4,0.04,0.01,8.1
SALAD DRSNG,"SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL",43020,2.9,1,99,5.1,2.819999933,2.575,89,0.5,0.02,0.3
SALAD DRSNG,"SALAD DRSNG,CAESAR,LO CAL",43021,18.6,2,110,0.3,16.31999969,0.703,24,0.18,0,0
SYRUPS,"SYRUPS,DIETETIC",43026,49.2,0,40,0.8,0.01,0,0,0,0,0
JAMS & PRESERVES,"JAMS & PRESERVES,DIETETIC (WITH NA SACCHARIN),ANY FLAVOR",43028,53.6,0,132,0.3,37.81000137,0.016,9,0.4,0.02,0
CANDIES,"CANDIES,CHOC COVERED,CARAMEL W/NUTS",43031,60.67,0,470,9.5,41.34999847,4.657,78,1.7,0.16,1.4
CANDIES,"CANDIES,NOUGAT,W/ ALMONDS",43046,92.39,0,398,3.33,83.33000183,1.667,32,0.59,0.02,0.3
CANDIES,"CANDIES,GUM DROPS,DIETETIC OR LO CAL (SORBITOL)",43057,88,0,162,0,70,0.034,0,0,0,0
CANDIES,"CANDIES,HARD,DIETETIC OR LO CAL (SORBITOL)",43058,93.4,0,375,0,93,0,0,0,0,0
CANDIES,"CANDIES,CHOC COVERED,DIETETIC OR LO CAL",43059,38.55,21,593,12.26,14.56999969,21.91,285,2.86,0.126,1.9
CHEWING GUM,"CHEWING GUM,SUGARLESS",43060,94.8,0,268,0,0,0.058,20,0,0,0
FLUID REPLCMNT,"FLUID REPLCMNT,ELECTROLYTE SOLN (INCLUDE PEDIALYTE)",43075,2.45,0,10,0,2.450000048,0,10,0,0,0
